Name,Team,Pos,g,m/g,p/g,3/g,r/g,a/g,s/g,b/g,to/g,ft%,fg%,fta/g,fga/g,FT%!,FG%!,3PM_z,PPG_z,RPG_z,APG_z,SPG_z,BPG_z,TPG_z,FT%_z,FG%_z,z_sums
Goga Bitadze,IND,C,44,12.747348484848485,5.25,0.45454545454545453,3.409090909090909,0.8409090909090909,0.20454545454545456,1.3636363636363635,0.38636363636363635,0.7377049180327869,0.42783505154639173,1.3863636363636365,4.409090909090909,-0.08561638900097998,-0.2251630987384255,-1.1995855060392937,-1.6599997852429302,-0.8946785164338951,-1.1214225198261303,-2.191254645520455,1.4352683259492698,1.4767386986625366,-0.15839491082124255,-0.1665558415910895,-4.479884700863229
Furkan Korkmaz,PHI,SG/SF,55,19.300606060606064,9.10909090909091,1.8363636363636364,2.0545454545454547,1.490909090909091,0.8909090909090909,0.16363636363636364,0.8363636363636363,0.7317073170731707,0.4009433962264151,1.490909090909091,7.709090909090909,-0.10101458465440717,-0.6009974479910086,0.15496686284014918,-1.025086531659838,-1.4544371656177844,-0.828582793497327,-0.19138115707971534,-0.9832107004822433,0.969110105283723,-0.2238973338779412,-0.9079819001021918,-4.490500614193169
Ed Davis,MIN,PF/C,23,12.997101449275362,2.0869565217391304,0.0,5.0,0.9130434782608695,0.5652173913043478,0.5652173913043478,0.30434782608695654,0.8333333333333334,0.4318181818181818,0.5217391304347826,1.9130434782608696,0.017672520746601972,-0.09007524857857274,-1.6451619431706894,-2.180396498695964,-0.23724386135214598,-1.088924344055375,-1.1403565411713765,-0.17386462312571596,1.569257744008258,0.2809860410531698,0.09993830003258122,-4.515765726477258
DeAndre' Bembry,TOR,SF/PF,51,19.055882352941172,5.745098039215686,0.27450980392156865,2.8627450980392157,2.0784313725490198,1.0392156862745099,0.35294117647058826,1.392156862745098,0.6818181818181818,0.5131578947368421,1.2941176470588236,4.470588235294118,-0.15224364952068348,0.15313965973884355,-1.376068722314866,-1.5785442522363002,-1.120452994621633,-0.5638906947780796,0.240743175444034,-0.6016859342804806,0.3421400303559585,-0.44182078122178775,0.5797397636389088,-4.519840410014246
Donta Hall,ORL,SF,13,13.784615384615385,5.615384615384615,0.0,4.769230769230769,0.8461538461538461,0.38461538461538464,0.7692307692307693,0.6153846153846154,0.6764705882352942,0.7142857142857143,2.6153846153846154,2.6923076923076925,-0.3216672357445978,0.6337227707941416,-1.6451619431706894,-1.5998852296576869,-0.33260800912224586,-1.1190596387637675,-1.6665807552774692,0.23730377322969756,1.2183884821410735,-1.1625321990009145,1.5278086203714978,-4.542326899250505
Dario Saric,PHO,PF/C,50,17.410666666666668,8.74,0.94,3.82,1.3,0.6,0.08,1.14,0.8484848484848485,0.4473684210526316,1.98,6.84,0.09706721623335446,-0.2156963205995696,-0.7237098711829631,-1.0858108616845106,-0.7248725369499234,-0.914591664167325,-1.0390096554916846,-1.1517713599001975,0.6265889937917557,0.6187233350375811,-0.14788028408483864,-4.542333904632106
Lou Williams,ATL,PG/SG,66,21.560101010101018,11.348484848484848,1.0454545454545454,2.090909090909091,3.409090909090909,0.7121212121212122,0.09090909090909091,1.621212121212121,0.8670520231213873,0.4095826893353941,2.621212121212121,9.803030303030303,0.17717040410445603,-0.6795488202815915,-0.6203361377684794,-0.6566523782260689,-1.4394100877873444,0.035601573710749436,-0.7123195050620712,-1.129785186932638,0.08375114444121277,0.9594744865502773,-1.0629438786011403,-4.542619969675503
Josh Jackson,DET,SG/SF,62,25.15537634408602,13.35483870967742,1.2419354838709677,4.096774193548387,2.306451612903226,0.8387096774193549,0.7580645161290323,2.274193548387097,0.7293577981651376,0.4180790960451977,3.5161290322580645,11.419354838709678,-0.24649190991470152,-0.6945694090371992,-0.4277321294600696,-0.326558921539696,-0.6104970848824294,-0.4611624104969202,-0.34347578683508867,0.21479931578771688,-0.6528533964017279,-0.8427436921677092,-1.0925756989489446,-4.542799804944869
Marvin Bagley III,SAC,PF/C,43,25.856976744186046,14.13953488372093,0.8604651162790697,7.372093023255814,1.0,0.4883720930232558,0.4883720930232558,1.372093023255814,0.5746268656716418,0.5051124744376279,3.116279069767442,11.372093023255815,-0.7006459129049861,0.29805691291585273,-0.8016753854382334,-0.19745753142667208,0.7430108668893457,-1.049748460934465,-1.3642624513939516,-0.32873857493629477,0.3647733161731219,-2.7746705429699796,0.8656248298840797,-4.543143934153049
Malik Monk,CHA,PG/SG,42,20.914285714285707,11.666666666666666,2.0238095238095237,2.4047619047619047,2.0714285714285716,0.4523809523809524,0.09523809523809523,1.3333333333333333,0.8194444444444444,0.43358395989974935,1.7142857142857142,9.5,0.034257330072168274,-0.430530604007339,0.33871409834290556,-0.6043038178599718,-1.3097120946079517,-0.5670456153375367,-1.4691306643584723,-1.1210605151201147,0.40849670922900605,0.35153620298179394,-0.5716939570416747,-4.544199653772017
Darius Miller,FA,SG/SF,18,10.934259259259258,4.055555555555555,0.9444444444444444,1.3333333333333333,1.1666666666666667,0.6666666666666666,0.2777777777777778,0.4444444444444444,1.0,0.4583333333333333,0.6666666666666666,2.6666666666666665,0.13369266539843583,-0.05485236670548528,-0.7193531237976784,-1.8565146189981996,-1.7524742092548442,-0.9746613516193874,-0.8447614579389416,-0.7531701870253739,1.411219856643947,0.7745244249736484,0.16942413209795862,-4.545766534918871
Moe Harkless,SAC,SF/PF,37,20.862162162162164,5.243243243243243,0.6216216216216216,2.4324324324324325,1.1891891891891893,0.8108108108108109,0.5675675675675675,0.6216216216216216,0.7674418604651163,0.41818181818181815,1.162162162162162,4.45945945945946,-0.03721143464326723,-0.2707835186459974,-1.0358060588774833,-1.6611114342082334,-1.2982773973528068,-0.9645144449551877,-0.4247653551221999,-0.1691280797915375,1.2113527428011037,0.04751504575690995,-0.2565533848889764,-4.551288366638411
John Konchar,MEM,SG,43,13.37170542635659,4.27906976744186,0.4883720930232558,2.9767441860465116,1.0930232558139534,0.6976744186046512,0.20930232558139536,0.4186046511627907,0.8333333333333334,0.5,0.6976744186046512,3.2093023255813953,0.023631859137897986,0.06770674472072416,-1.1664263293225388,-1.8197411563268513,-1.0733434824993007,-1.0078393766655847,-0.7544134590772006,-0.8911755578273443,1.4403687853478695,0.306336485561765,0.41120224285357876,-4.555031847955608
Austin Rivers,DEN,PG/SG,36,23.470370370370365,7.916666666666667,1.5277777777777777,2.2777777777777777,2.25,0.8333333333333334,0.05555555555555555,1.0,0.7096774193548387,0.42448979591836733,0.8611111111111112,6.805555555555555,-0.07731364052702036,-0.3703118849370313,-0.14753002947905403,-1.221268993603259,-1.3621876044920278,-0.4865951410713821,-0.359140964057084,-1.20103667340158,0.7845178895096088,-0.12307582829265959,-0.4528976638937069,-4.569215008781145
Rajon Rondo,LAC,PG,45,17.095555555555553,5.377777777777778,0.8,2.4444444444444446,4.4222222222222225,0.8,0.08888888888888889,1.7555555555555555,0.9411764705882353,0.4418604651162791,0.37777777777777777,4.777777777777778,0.05353695483689141,-0.17698086071769806,-0.860947413819433,-1.6389772681435293,-1.2933134977691778,0.4920401836684644,-0.45626506283345547,-1.133856700445149,-0.06779678579309087,0.43354984705652827,-0.07150447947638468,-4.597071177555227
Drew Eubanks,SAS,PF/C,54,13.987037037037036,5.7592592592592595,0.037037037037037035,4.462962962962963,0.7777777777777778,0.3333333333333333,0.9074074074074074,0.8333333333333334,0.7264150943396226,0.5658536585365853,1.962962962962963,3.7962962962962963,-0.14338641114164274,0.33009057363300887,-1.6088557149599831,-1.5762143910061874,-0.459171538570218,-1.1498646066879021,-1.816002445702656,0.5157848577072104,0.9725284796499102,-0.40414295269719536,0.9288191357064068,-4.597119176560614
Moritz Wagner,ORL,PF/C,45,16.042222222222218,6.888888888888889,0.6888888888888889,3.2444444444444445,1.1333333333333333,0.6,0.4222222222222222,0.9555555555555556,0.8160919540229885,0.45414847161572053,1.9333333333333333,5.088888888888889,0.03215317409990835,-0.12597289609259726,-0.9698660984515519,-1.390363152881049,-0.9627177854994984,-0.9896787734824029,-1.0390096554916846,-0.46205697088083986,0.8346540468803558,0.3425853286212924,0.02912132612087285,-4.6073317350645056
Ish Smith,WAS,PG,44,20.99128787878788,6.704545454545454,0.4090909090909091,3.409090909090909,3.909090909090909,0.7272727272727273,0.29545454545454547,0.9318181818181818,0.5757575757575758,0.43434343434343436,0.75,6.75,-0.16777756960857784,-0.30077687140507753,-1.2441431497524331,-1.4206920807122005,-0.8946785164338951,0.26086290165598264,-0.6681721874364478,-0.7175444437909029,0.861431312748823,-0.5079005627902041,-0.31572267945165267,-4.64655940596293
Alex Len,WAS,PF/C,64,15.293489583333331,6.609375,0.125,4.078125,0.765625,0.3125,0.984375,0.875,0.6293103448275862,0.6151079136690647,1.8125,4.34375,-0.3083980659480026,0.5916402203794763,-1.5226284229595555,-1.4363499090359886,-0.6182037641629096,-1.155339708408793,-1.8767050074378884,0.6709052813739692,0.9255258321148349,-1.1060864443689882,1.4447903982529253,-4.674091744632394
James Wiseman,GSW,C,39,21.434188034188036,11.487179487179487,0.3076923076923077,5.769230769230769,0.6666666666666666,0.28205128205128205,0.9230769230769231,1.5384615384615385,0.627906976744186,0.5190217391304348,2.2051282051282053,9.435897435897436,-0.3782986195795328,0.3785565827686252,-1.343540970343283,-0.633833774989565,0.0806366312148536,-1.1999226795646205,-1.965424136127843,0.5473651868747634,0.17709905982555801,-1.403436584536279,1.0244303064167064,-4.716626961229709
Devin Vassell,SAS,SG,62,17.031720430107526,5.5,0.8387096774193549,2.806451612903226,0.9032258064516129,0.6935483870967742,0.2903225806451613,0.3548387096774194,0.8431372549019608,0.40594059405940597,0.8225806451612904,4.887096774193548,0.03592724037065066,-0.35657419624049597,-0.823001549495985,-1.618868773526711,-1.143715975639977,-1.0933474276335424,-0.7664355718289644,-0.7278874015041363,1.5123008190849692,0.35863983858299414,-0.42579668069836973,-4.728112722659723
Tony Snell,ATL,SG/SF,47,21.10744680851064,5.297872340425532,1.3191489361702127,2.382978723404255,1.2553191489361701,0.2765957446808511,0.23404255319148937,0.44680851063829785,1.0,0.5146198830409356,0.23404255319148937,3.6382978723404253,0.04693465912923811,0.12994876563852667,-0.35204224051702204,-1.6521236340632286,-1.3187138775534915,-0.9347213998560481,-1.981320060641161,-0.8413141231738825,1.4085530397625239,0.40546432480951894,0.5339899985087645,-4.732227972724027
Naji Marshall,NOR,SF,32,21.8640625,7.6875,0.90625,4.625,2.75,0.8125,0.3125,1.1875,0.7066666666666667,0.3923444976076555,2.34375,6.53125,-0.21748672320862406,-0.5653350283502836,-0.7567939216399693,-1.2589724210097935,-0.3922106014785583,-0.2613338131261489,-0.4198435257923163,-0.6831910485290916,0.5730059756017697,-0.7193584557918388,-0.8376289712552819,-4.756326783021229
Gary Harris,ORL,SG/SF,39,27.69786324786325,9.948717948717949,1.2307692307692308,2.0256410256410255,2.0,0.717948717948718,0.2564102564102564,0.9743589743589743,0.8205128205128205,0.4011627906976744,2.0,8.820512820512821,0.04210363722094845,-0.6857082556839555,-0.4386780518610641,-0.8869476932432213,-1.4663817659445444,-0.5992258050439987,-0.6953397675137546,-0.7962342722538552,0.8134425956850398,0.3849136286139853,-1.0750948858789755,-4.759546017440389
Isaac Okoro,CLE,SG/SF,67,32.43532338308458,9.64179104477612,0.9253731343283582,3.074626865671642,1.9104477611940298,0.9253731343283582,0.3582089552238806,1.2835820895522387,0.7261146496815286,0.4211469534050179,2.343283582089552,8.328358208955224,-0.17187130296519953,-0.4810128019869075,-0.7380481219061764,-0.9374445495714383,-1.0328939897623823,-0.6395711175118016,-0.09096248236113304,-0.5910692572548814,0.46461927344999154,-0.5253149053691718,-0.6712825581032935,-4.761967708390287
Tristan Thompson,BOS,PF/C,54,23.827777777777783,7.574074074074074,0.0,8.12962962962963,1.2407407407407407,0.4444444444444444,0.6111111111111112,1.1481481481481481,0.5916666666666667,0.5184049079754601,2.2222222222222223,6.037037037037037,-0.4617651894126213,0.2384746574738475,-1.6451619431706894,-1.2776337133625224,1.05605880933248,-0.9412893030349082,-1.492255449781418,-0.0813704574610645,0.6173973649404519,-1.7584952350010554,0.7480841184046221,-4.774665809134104
Lonnie Walker,SAS,SG/SF,60,25.363888888888884,11.15,1.6666666666666667,2.5833333333333335,1.6833333333333333,0.48333333333333334,0.25,1.0833333333333333,0.8142857142857143,0.42036124794745483,1.1666666666666667,10.15,0.017295497780596025,-0.59419848743942,-0.01138167368890518,-0.6893079087401579,-1.2359184088334696,-0.7418913127426463,-1.3789440012089846,-0.8091534978223996,0.6905125944394581,0.27938222211377894,-0.894569271549848,-4.791271258033174
Malachi Flynn,TOR,PG,47,19.734397163120565,7.51063829787234,1.148936170212766,2.4680851063829787,2.9148936170212765,0.8297872340425532,0.14893617021276595,0.9148936170212766,0.8035714285714286,0.3724340175953079,1.1914893617021276,7.25531914893617,0.0048975296482683265,-0.7724662353006508,-0.5188963956981402,-1.2880704239792464,-1.2835441209290575,-0.187045502846338,-0.36947331499074076,-1.0128374583817912,0.8805232972408266,0.22664247442350666,-1.2462464237826143,-4.798947868943595
Deni Avdija,WAS,SG/SF,54,23.275308641975315,6.333333333333333,0.9814814814814815,4.833333333333333,1.1666666666666667,0.5925925925925926,0.2777777777777778,0.6111111111111112,0.6444444444444445,0.4166666666666667,0.8333333333333334,5.777777777777778,-0.1291804645482515,-0.359587535269292,-0.6830468955869721,-1.4817654011393138,-0.306117968074996,-0.9746613516193874,-1.0605927885531004,-0.7531701870253739,1.2232092665036454,-0.34371224090311103,-0.4317412360151495,-4.811598802413759
Josh Okogie,MIN,SG/SF,59,20.28559322033898,5.3559322033898304,0.4915254237288136,2.6440677966101696,1.0677966101694916,0.9152542372881356,0.4745762711864407,0.711864406779661,0.7685185185185185,0.4015748031496063,1.8305084745762712,4.305084745762712,-0.05664047805853219,-0.33290431517566327,-1.1633352196286038,-1.642571390447922,-1.2108202174005667,-1.019204552060535,-0.12044614503040847,-0.35654266307356414,1.1095531470402993,-0.035134210689600744,-0.3791019955046777,-4.81760324679558
Jaylen Nowell,MIN,SG,42,18.071825396825396,9.023809523809524,1.1904761904761905,2.261904761904762,1.4761904761904763,0.5238095238095238,0.2857142857142857,0.6666666666666666,0.8181818181818182,0.42388059701492536,1.3095238095238095,7.976190476190476,0.02451535465168949,-0.43886893414388695,-0.47817603639798645,-1.0391173702885743,-1.3687470432275375,-0.8352138628913858,-1.261007595551962,-0.7371749553690808,1.1605390697902116,0.3100947893407006,-0.5881433722162048,-4.83694637681182
Bryn Forbes,MIL,PG/SG,70,19.348095238095237,10.014285714285714,2.2,1.6,0.6428571428571429,0.32857142857142857,0.014285714285714285,0.6285714285714286,0.7704918032786885,0.4725897920604915,0.8714285714285714,7.557142857142857,-0.025244587372044627,-0.04770959397905655,0.5114280125452658,-0.876160219108125,-1.6422756384982842,-1.2106494094667746,-1.8298773169564233,-1.2842118780143041,1.2035129189651377,0.09842084733633455,0.18351501506256368,-4.84629766813461
Kevon Looney,GSW,PF/C,61,19.02841530054645,4.114754098360656,0.06557377049180328,5.262295081967213,1.9344262295081966,0.36065573770491804,0.36065573770491804,0.5901639344262295,0.6458333333333334,0.5482233502538071,0.7868852459016393,3.2295081967213113,-0.12088734575922325,0.22387073349123945,-1.5808820637156682,-1.8467750351674008,-0.12885182454241484,-0.6287682742827178,-1.7363925286728432,-0.5861380138276904,1.2468390128054319,-0.3084341221153763,0.7192742722084088,-4.8501285773102705
Yuta Watanabe,TOR,SF/PF,50,14.456333333333337,4.36,0.72,3.16,0.8,0.52,0.4,0.38,0.8275862068965517,0.4388888888888889,0.58,3.6,0.016312618896639163,-0.1440506950524051,-0.9393688667545587,-1.8064261869526703,-0.9976139995724089,-1.1398529921125582,-1.272107492554976,-0.5068436195184605,1.4839172848315298,0.27520115116757954,-0.006541596270285623,-4.909636317736809
D.J. Augustin,HOU,PG,57,19.805555555555557,7.684210526315789,1.456140350877193,1.6491228070175439,3.2982456140350878,0.49122807017543857,0.017543859649122806,1.1403508771929824,0.9042553191489362,0.3935860058309038,1.6491228070175439,6.017543859649122,0.1728186986171834,-0.513398578961866,-0.21775391825502527,-1.2595136185323752,-1.6219759017799706,-0.014336743010761608,-1.355940925183002,-1.2776454144922467,0.6261931820230392,0.940962755678612,-0.7351715001920482,-4.915182083743779
Al-Farouq Aminu,CHI,SF/PF,23,18.875362318840583,4.434782608695652,0.34782608695652173,4.782608695652174,1.3478260869565217,0.8260869565217391,0.391304347826087,1.2173913043478262,0.8181818181818182,0.3838383838383838,0.9565217391304348,4.304347826086956,0.017906867745581888,-0.40919104843222354,-1.3041991043223171,-1.7941226495349492,-0.32707965272977635,-0.8930449284508246,-0.3802548985736866,-0.5243688298549207,0.5392866849787807,0.28198293033907995,-0.529596414302697,-4.931396862451311
Jalen McDaniels,CHA,PF/C,47,19.225531914893626,7.361702127659575,0.7446808510638298,3.595744680851064,1.127659574468085,0.5957446808510638,0.40425531914893614,0.9574468085106383,0.703125,0.46996466431095407,1.3617021276595744,6.0212765957446805,-0.1311809387606417,-0.053820015956445776,-0.9151750142532965,-1.3125740054272066,-0.8175448456553069,-0.9922349303952566,-1.0514084766120724,-0.49826745275806505,0.8325205933752176,-0.35222206316561977,0.17146069886835497,-4.935445496023251
Edmond Sumner,IND,PG/SG,53,16.249685534591194,7.528301886792453,0.660377358490566,1.7735849056603774,0.9245283018867925,0.6226415094339622,0.18867924528301888,0.9622641509433962,0.8192771084337349,0.5229681978798587,1.5660377358490567,5.339622641509434,0.031032770605759593,0.23529168396315212,-0.9978150439420581,-1.285164338847952,-1.5705426065907122,-1.0837501708129909,-0.9730385695303756,-0.9327392971290414,0.8270863250130732,0.33781924139135117,0.7418049171845278,-4.936339543264178
P.J. Tucker,MIL,PF/C,52,26.069551282051286,3.7115384615384617,0.7692307692307693,3.923076923076923,1.1730769230769231,0.7307692307692307,0.38461538461538464,0.7692307692307693,0.75,0.3728813559322034,0.5384615384615384,3.4038461538461537,-0.026632847178186446,-0.36088126615531885,-0.8911095111021736,-1.9131137034965866,-0.6822765509459454,-0.9717733858764998,-0.657984344907458,-0.537849760882967,1.0448402450884875,0.09251532546992856,-0.4342934396482356,-4.95104512630145
Henry Ellenson,FA,PF,2,19.183333333333334,7.5,1.0,6.0,2.5,0.0,0.5,0.0,0.75,0.35714285714285715,2.0,7.0,-0.09892200380469252,-0.852320795935232,-0.6648937814816189,-1.2898206797969578,0.1760007789849535,-0.37396447709876546,-2.787243433466371,-0.3053037006491677,1.9125814303514173,-0.21499569896022616,-1.4037792630858232,-4.951418825202559
Svi Mykhailiuk,OKC,SF,66,20.065909090909088,8.469696969696969,1.5909090909090908,2.4696969696969697,1.6666666666666667,0.7727272727272727,0.16666666666666666,1.3333333333333333,0.76,0.41106719367588934,0.7575757575757576,7.666666666666667,-0.02989469841086837,-0.5200742916520074,-0.08564441321080461,-1.130282210109805,-1.2828780270535947,-0.749400023674154,-0.5357302345595778,-0.977103430213477,0.40849670922900605,0.07863972834153442,-0.7483409919041473,-5.02224289315502
Damian Jones,SAC,C,39,13.991880341880341,4.6923076923076925,0.02564102564102564,3.1025641025641026,0.7435897435897436,0.28205128205128205,0.7435897435897436,0.6666666666666666,0.7241379310344828,0.6796116504854369,1.4871794871794872,2.641025641025641,-0.1120189259060534,0.5300767692991616,-1.6200268621017389,-1.7517535806098807,-1.021349076350745,-1.1652670906499691,-1.965424136127843,0.18562687095551988,1.1605390697902116,-0.2707087286899808,1.3233412891611356,-5.12502224462329
Danuel House,HOU,SF/PF,36,25.899999999999995,8.75,1.5,3.6666666666666665,1.9166666666666667,0.5833333333333334,0.4444444444444444,1.0,0.6507936507936508,0.40441176470588236,1.75,7.555555555555555,-0.260167864440217,-0.5628224464062822,-0.17475970063708365,-1.084165621215862,-0.7882367151349453,-0.6367693597015375,-1.08757170487987,-0.4172703222432193,0.7845178895096088,-0.9009198693768298,-0.8326722829399861,-5.1378476866197245
Dylan Windler,CLE,SF,31,16.540860215053762,5.193548387096774,0.8387096774193549,3.4516129032258065,1.064516129032258,0.6129032258064516,0.3870967741935484,1.032258064516129,0.7777777777777778,0.4351145038167939,0.8709677419354839,4.225806451612903,-0.018885388753656408,-0.18504158648624608,-0.823001549495985,-1.6692874330498184,-0.8771065302612032,-1.02068248313508,-1.0014132301588954,-0.5328487703403048,0.7481287430308408,0.12547225826645403,-0.08740625148631057,-5.138145246630303
Stanley Johnson,TOR,SG/SF/PF,61,16.48497267759563,4.377049180327869,0.7377049180327869,2.4918032786885247,1.459016393442623,0.8524590163934426,0.3114754098360656,0.8852459016393442,0.8,0.38362068965517243,0.9016393442622951,3.80327868852459,0.0004859818913271847,-0.3623850694542712,-0.922013299301703,-1.8036211868094005,-1.2737427133451986,-0.8429511762634313,-0.30341402213621543,-0.6852560067142278,0.9139678040324393,0.20787618037101663,-0.4372600629889055,-5.146414483155627
Hassan Whiteside,SAC,PF/C,36,15.164351851851855,8.13888888888889,0.0,5.972222222222222,0.5555555555555556,0.25,1.2777777777777777,1.1111111111111112,0.5189873417721519,0.5625,2.1944444444444446,6.222222222222222,-0.6154838652857043,0.520159292502016,-1.6451619431706894,-1.1847080942999533,0.1645217611978119,-1.2499807524413389,-2.058812692643585,1.2622290016675537,0.6591774960827411,-2.412399495303993,1.303776617260587,-5.161358101650865
Dwayne Bacon,ORL,SG,72,25.732407407407404,10.916666666666666,0.8194444444444444,3.125,1.2916666666666667,0.625,0.06944444444444445,0.6111111111111112,0.8238636363636364,0.40193370165745856,2.4444444444444446,10.055555555555555,0.05965088423870913,-0.7739687624148969,-0.8418866440088122,-0.7276968530086293,-1.0120775619842075,-0.918346019633079,-0.9661665814094058,-1.1730450180030672,1.2232092665036454,0.4595579066519731,-1.2492105295338232,-5.205662034425405
Jeff Teague,MIL,PG/SG,55,17.27575757575757,6.745454545454545,0.6545454545454545,1.6,2.4,0.6545454545454545,0.21818181818181817,1.1636363636363636,0.8476190476190476,0.43462897526501765,1.9090909090909092,5.1454545454545455,0.09193808727733895,-0.22780983181732653,-1.0035318737014796,-1.4139615515222739,-1.6422756384982842,-0.41901674268781214,-0.8800793120394402,-0.8732798356444474,0.5999256737354948,0.5969045205250825,-0.1717771761458556,-5.207091935979015
P.J. Dozier,DEN,PG/SG,50,21.767,7.7,0.94,3.64,1.84,0.64,0.44,0.94,0.6363636363636364,0.4180790960451977,1.32,7.08,-0.2152885225110971,-0.4306330336030635,-0.7237098711829631,-1.2569158704239825,-0.7992565722106012,-0.6713094299864732,-0.9224607369600386,-0.42622765197074336,0.8522017019601174,-0.7100075243389776,-0.5718960247121362,-5.229581979825798
Onyeka Okongwu,ATL,PF/C,50,12.024000000000003,4.56,0.0,3.26,0.36,0.46,0.66,0.58,0.631578947368421,0.6442953020134228,1.14,2.98,-0.19138554216867476,0.4928691468732868,-1.6451619431706894,-1.773521377579695,-0.9562895355386991,-1.3380829607043636,-1.4469308703524446,0.01716016954170082,1.2583045766631684,-0.6083265763925331,1.2499400662642743,-5.242908451269281
Tyrese Maxey,PHI,PG/SG,61,15.33497267759563,8.0,0.5081967213114754,1.7049180327868851,1.9672131147540983,0.4262295081967213,0.21311475409836064,0.6721311475409836,0.8714285714285714,0.46153846153846156,1.1475409836065573,7.032786885245901,0.08258573552189774,-0.12212089334008075,-1.1469928773942764,-1.2075586563645195,-1.5989188237743917,-0.6139970396633583,-1.5453287278012933,-0.8834919924873027,1.1543747881462674,0.5571205279685506,0.036720352723555325,-5.248072448646769
Isaiah Hartenstein,CLE,PF,46,12.149637681159422,5.130434782608695,0.043478260869565216,3.9347826086956523,1.1956521739130435,0.41304347826086957,0.8478260869565217,0.9565217391304348,0.647887323943662,0.5497076023391813,1.5434782608695652,3.717391304347826,-0.23395067684927354,0.2632085214132773,-1.6025415883146428,-1.6796711386724263,-0.6774392391025345,-0.9616027239124173,-1.583749166020029,0.39570471280924197,0.8335641304157744,-0.7893945094196979,0.7968777725472797,-5.268251749669451
Georges Niang,UTA,SF/PF,72,16.03449074074074,6.944444444444445,1.7222222222222223,2.4444444444444446,0.8194444444444444,0.3611111111111111,0.09722222222222222,0.7083333333333334,0.9565217391304348,0.43703703703703706,0.3194444444444444,5.625,0.05017217994786162,-0.23549587768604946,0.043077668627154314,-1.3812229280552226,-1.2933134977691778,-1.1310928293591327,-1.7350656967223468,-1.1170617072060414,1.1135364222551363,0.4192364227286116,-0.18693979953383383,-5.268845945034853
Jalen Harris,TOR,SG,13,13.239743589743588,7.384615384615385,1.3076923076923077,1.3846153846153846,1.3076923076923077,0.6153846153846154,0.0,1.0769230769230769,0.7777777777777778,0.5,0.6923076923076923,5.538461538461538,-0.015011462855470477,0.11684508453476143,-0.3632728086542126,-1.3088042236659818,-1.7312821764170443,-0.9111261052758599,-0.9941831483641282,-1.3130032949956316,0.6977437709833159,0.14195156134744838,0.5081397518453822,-5.273836673196712
Dwight Howard,PHI,C,69,17.326086956521742,6.9855072463768115,0.07246376811594203,8.405797101449275,0.8840579710144928,0.43478260869565216,0.8985507246376812,1.6231884057971016,0.5761904761904761,0.5874587458745875,3.0434782608695654,4.391304347826087,-0.679518991296996,0.4767014468563658,-1.5741280184106117,-1.3744671097056989,1.1701835368973956,-1.1019829717623453,-1.5204073624702212,0.49793510643859334,0.08152176985456865,-2.6847986782269007,1.218045285697851,-5.288098441687369
Hamidou Diallo,DET,SG/SF,52,23.578525641025635,11.615384615384615,0.5384615384615384,5.211538461538462,1.9423076923076923,0.7884615384615384,0.46153846153846156,1.4807692307692308,0.64,0.4765957446808511,3.8461538461538463,9.038461538461538,-0.6133115457782548,-0.02085377497131595,-1.1173252407227283,-0.612740948468427,-0.14982672589622104,-0.6252174967299872,-0.48988494317912273,-0.3828190540604341,0.24217964872027775,-2.4031586599104244,0.23649474955089506,-5.302298670696173
Frank Jackson,DET,PG,40,18.455416666666668,9.75,1.525,2.15,0.9,0.375,0.025,0.875,0.8133333333333334,0.45733788395904434,1.875,7.325,0.026010621433100803,-0.15796426146079662,-0.150252996594857,-0.9196415743509853,-1.4149910863128794,-1.0948007265235118,-1.694597322232192,-1.2626183152783084,0.9255258321148349,0.31645550844721704,-0.033989541681665035,-5.328910222412347
Yogi Ferrell,LAC,PG/SG,10,13.694999999999999,5.6,0.9,1.8,2.2,0.7,0.3,0.3,0.7777777777777778,0.3508771929824561,0.9,5.7,-0.01951490171211162,-0.7297469338329748,-0.7629205976505259,-1.6024163688402235,-1.5596267104308643,-0.5091212738659053,-0.7476373591625701,-0.7083835383877533,1.5741623680988746,0.12279437151579246,-1.161972052979321,-5.355121161702497
Anfernee Simons,POR,PG/SG,64,17.25651041666667,7.84375,1.875,2.1875,1.390625,0.28125,0.125,0.671875,0.8070175438596491,0.41895261845386533,0.890625,6.265625,0.006730045180722824,-0.3756264267188127,0.19284085999631775,-1.2332655386871565,-1.3994944123002382,-0.8737630484772516,-1.9677588500407366,-1.0610783964090156,1.1546637388483272,0.23443781683676465,-0.46338190987573286,-5.416799740108722
Chimezie Metu,SAC,PF,36,13.556018518518517,6.277777777777778,0.3611111111111111,3.138888888888889,0.7777777777777778,0.3888888888888889,0.5277777777777778,0.8055555555555556,0.7209302325581395,0.5083798882681564,1.1944444444444444,4.972222222222222,-0.09380064116113587,0.1465657838396564,-1.2911762181163027,-1.4909056259651405,-1.0063380530906367,-1.1498646066879021,-1.654128947742037,-0.2493203898521419,1.003863578006627,-0.19320992158374792,0.5667711701434809,-5.4643090148878
